i added a video to a <user> playlist url  <allcaps> combat mon frere vs ismael et maga assassin vs david le boxer (yfc <number>)	NOT
<user> so has the law changed . <repeat>you just make an allegation now days and your guilty until proven innocent . liberals are mentally ill !	OFF
<user> straight up different . thank joe biden for that one . i also wonder the outcome if her name had been antifa hill .	NOT
<user> this game sucks donkey balls	OFF
<user> yo for real you are gorgeous	NOT
<user> absolutely should be a nail in the coffin . <repeat> for hilliary	OFF
<user> <user> i hope he gets on twitter so i can tell him how amazing he is . ❤😄	NOT
<user> who are “they” gun control has been tried and is a proven failure . this is why people don’t vote democrat . they refuse to admit reality . gun control doesn’t work .	NOT
<user> so the overwhelming liberals in the populated states can make policy for the rest of america with whom they have no clue about . just because california has the biggest population does not mean the u .s . shares in their values . get a clue hillary .	NOT
<user> <user> doesn't he partly fund antifa ?	NOT
<user> he is a dumbass  <allcaps> ! <repeat>	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> . <repeat>and <hashtag> levi strauss wanting gun control how many of us wonder why the heck do they want our freedoms taken away ~ or is it just selective freedoms ? url	OFF
<user> at this point in time . <repeat> i don't think pres . trump gives a sh*t . <repeat> and neither do i ! lol  <allcaps> url	OFF
<user> <user> o .k . conservatives get to the polls . vote red .	NOT
<user> donnie jr . you and your family owe the country an apology for taking your criminal activities into our  <allcaps> white house you are lining your pockets while your father is unfit and making a mockery of our republic . shame on you and your family . justice will prevail	OFF
"a harvard / harris poll conducted this year found that <number> percent of black americans said they would like to see between only one and <number> legal immigrants brought to the u .s . a year ."" url  <allcaps> <hashtag> maga <allcaps> <hashtag> tcot"""	NOT
<user> any doubt that <user> have officially become the national socialist american workers party is gone . with ppl like those on <user> and <user> acting as der sturmer and <hashtag> antifa as their einsatzgruppen / waffen ss  <allcaps> detachment .	NOT
<user> oh my carmen . he is so  <allcaps> fricking cute	OFF
<user> chelsea is as crazy as her mother	OFF
<user> it's time the <hashtag> conservatives <hashtag> binned boris and sent 'lyin lynton back to australia .	NOT
<user> <user> <user> the <number> manifesto promised me my vote back . so where is it ? you think brexit would have gone through if all the brits in the eu<number> had been allowed to vote ? the referendum was gerrymandered .	NOT
"<user> <elong>the metoo  <allcaps> movement must  <allcaps> be an  <allcaps> extension of  <allcaps> antifa and  <allcaps> is a complete  <allcaps> joke ! if  <allcaps> this movement  <allcaps> wasn't selective  <allcaps> , joe  <allcaps> biden would  <allcaps> be in  <allcaps> court for  <allcaps> fonding girls  <allcaps> on camera""! url"	NOT
<user> <user> you are awesome ! thank you . you give humanity hope !	NOT
<user> goober	NOT
<user> another uninformed	NOT
<user> i forgot he is their foster child !	NOT
"<user> and the brainless <hashtag> dems <allcaps> wants us to believe that he doesn't have the majority . liberals is just like their leaders"" the corrupts <hashtag> obama and <hashtag> crooked hillary both are real bad losers <hashtag> maga <allcaps> <hashtag> trump <allcaps>"""	OFF
<user> no fucking way he said this !	NOT
<user> <user> such supposedly smart people didn't think for one moment that in the audience there are people who voted trump and are scared shitless hearing the top brass speak that way .	NOT
<user> i'm not surprised . it takes a sick woman to make this type of accusations . the kind you can only find on the far left . liberals are praying that the really weak members of the gop  <allcaps> like collins and flake will pull back their support .	NOT
<user> <user> california gun control is direct result of white people scared of black panthers using their right to bear arms . nra  <allcaps> had no problem with that gun control !	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> or where <number> oct <number> brazil citizens overwhelming voted “no” on the government implementing strict gun control by a factor of <number>% and the brazilian government still violates that referendum everyday as brazilians are murdered w / zero effective method of self defense	NOT
". <repeat>if we claim to be without sin , we deceive ourselves and the truth is not in us . if we confess our sins , he is faithful and just and will forgive us our sins and purify us from all unrighteousness . (<number> john <number><number>)"""	NOT
<user> <user> and yet millions of permit holding people carried legally concealed firearms that same day and didn’t hurt themselves or anyone else . <elong>but yet they want to have stronger gun control . <elong>idiots ! 🤨 our wonderful media has to hype incidents that fits their agenda .	OFF
<user> yes do hurt your selves gun control freaks .	OFF
<user> <user> <user> <user> <user> you get more like this guy with every hysterical tweet url	NOT
<user> he always shows dedication at what he does no wonder he is the best url	NOT
<user> <user> <user> bullshit ! regulations are good because it keeps conservatives from striping our land into the abyss	OFF
<user> the owner of my culo	OFF
now she scarred herself for life lol <hashtag> maga <allcaps> url	OFF
<user> you fucking -	OFF
confirm the man  <allcaps> ! the  <allcaps> left wing  <allcaps> activist is  <allcaps> a liar  <allcaps> who's story  <allcaps> changes ! no  <allcaps> hard evidence  <allcaps> ! <hashtag> christine blasey ford innocent until proven guilty ! <hashtag> confirm kavanaugh <hashtag> maga <allcaps> <user> <hashtag> weak rinos <hashtag> republicans	OFF
<user> reagan also signed the first gun control bill as governor of ca	NOT
<user> awe hogwash do we really need you to overstate the obvious ?	NOT
<number>+ years as a judge<number> extensive backgrounds . <repeat>not a peep . <repeat>link to trump  <allcaps> . <repeat>boom . <repeat> do conservatives only rape liberals ? <repeat> url	NOT
i'm assuming i'm not going to get an answer': brainless <hashtag> liberal stooge ocasio-cortez .<user> on $<number>t policy plan url  <allcaps> <hashtag> wake up america this  <allcaps> is not  <allcaps> america's future vote  <allcaps> republican or surrender america to these <hashtag> dem <allcaps> morons <user> <hashtag> maga <allcaps>	OFF
"( <number> ) this man seriously needs mental health treatment and should have his firearms confiscated until he is no longer a danger to himself or others . ( <number> ) i'm waiting for gun control advocates to add this to their list of school shootings ."" ( <number> ) who buys <number> caliber handguns ? why ? url"	NOT
<user> <user> leftists showing yet again how vile they can be	OFF
<user> he is a drunk crazy man .	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> honored  <allcaps> to be  <allcaps> included with  <allcaps> all these  <allcaps> fine patriots  <allcaps> ! thank  <allcaps> you rena  <allcaps> ! <hashtag> maga <allcaps> 🇺🇸😀💕🇺🇸 dean  <allcaps> ! <user> url	NOT
<user> please shut up ontario is seeing what conservatives stand for <user> is not helping you loose this province your never going anywhere . <repeat> not they you will any way your completely out of tune with canadian mr . harper oops i mean mr . scheer common mistake you so much alike .	NOT
<user> you are not alone . i was sexually assaulted by a fellow law student in <number> i never reported it because i didn't think i would be believed . however something happened that made me realize i wasn't his only victim . then i felt i'd made a colossal mistake .	NOT
<user> but liberals do .	NOT
<user> another terrorist attack not reported by msm	NOT
<user> dont know who you are so imma just url	NOT
<user> all that money hadn't made u smarter .	OFF
<user> yes ! <repeat> he is from gilmer ! <repeat> it makes me laugh so much !	NOT
<user> u both r my lifeline❤🙏😂 <user>	NOT
<user> always thought h ford was a level headed guy ! guess not ! note to for<smile> climate change is summer-fall- winter-spring ! <repeat> happens every year ! get over it !	NOT
<user> yeah we need some more made up bullshit protestors and antifa lol time for an epic beatdown😉	OFF
<user> <user> unfortunately you're right . keep it real . she  <allcaps> is the assault weapon !	NOT
<user> she is real rocky 🔥🔥🔥 oh my god ! <repeat>	NOT
<user> thank you to everyone for making this possible you are amazing and so are the beautiful bears . i'm a member of olivers army and i appreciate everything you do to make lives better .	NOT
<user> “yeah we got everything sorted that needed to be sorted” she is still only taking small sips of her wine unusual for emily but she guessed jj  <allcaps> wouldn’t profile her	NOT
<user> by the way why don’t you move to haiti ? you liberals seem to make shit holes out of large cities . so go somewhere where it’s already a shit hole so you don’t have to do any work !	OFF
<user> yes she is	NOT
<user> <user> <user> he tried this before and it went nowhere . he's <number>% pro gun control . done .	NOT
<user> <user> <user> <user> <user> he could have killed as many with a hunting rifle with the time and vantage he had . he had close to an hour before police entered his room . his actual shooting was over <number> min . making this about gun control is just going to get more people killed . we need to be smarter .	NOT
"<user> <user> aha yes , i see that . the individual sense of needing to belong to a winning team"" because of the constant conditioning of self-devaluation . i see a strong sense of this on the q side but on the left / hillary / antifa side as well regardless if they think they're winning or not ."""	NOT
<user> <user> oh no i know why that i just don't know what she is talking about because i don't see a tweet she is repling too lol	NOT
<user> and here we have another demonstration that gun free zones don’t work . brought to you by a liberal who more than likely supports stricter gun control .	NOT
shouldn't pussy grabbing <user> be the one wearing the gloves while handling food ? <hashtag> maga <allcaps> url	OFF
<user> you have no plan for the environment . even conservatives should be able to understand that you have to be able to live on the planet to make money there .	NOT
<user> <user> this is what happens when you tell white liberals that they don't get to congratulate themselves on how woke they are until they put their money where their mouth is . that simple fact of life breaks their brains .	NOT
"<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> antifa doesn't beat facsists to try to get them to change their mind - they know it's a lost cause to try to change a fascist's mind . they do it to scare them into hiding , to demoralize them , and to stop the spread of their hateful ideology . there is no forcing views on others""."""	OFF
<user> <user> soros  <allcaps> is at the root of everything and anything anti american . he has his money in hollywood all the way to islam and antifa  <allcaps> to illegals . url	NOT
<hashtag> fire morning joe he is cut from the same cloth as all other conservatives . his misogyny and bigotry are always on display . he is responsible for trump . url	OFF
<user> <user> truly has got to be the most idiotic thing i've ever seen .	OFF
<user> <user> brigitte gabriel has experienced a life that most would have nightmares from . she is sounding the alarm for americans . buy her book pay attention to what she is warning america about	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <user> it does work . if you want to control a population . australian gun control had no effect on homicides .	OFF
<user> <user> poor baby .	NOT
<user> <user> <user> <user> antifa = democrats = dixiecrats = k <elong> url  <allcaps> url	NOT
<user> <user> liberals ruin everything !	OFF
"<user> <user> <user> and don't forget his telling a primarily black liberal audience conservatives want to put them back in chains"""""	NOT
<user> sad for both ! <repeat> to be exploited and also to have a reputation destroyed ! now i’ve read she’s part of antifa ! ! <repeat>	NOT
<user> that's what happens when you let a liberal get a hold of a gun . that would be a good place to start gun control . ban liberals from getting guns .	OFF
<user> <user> you look happy .maga	OFF
<user> <user> <user> trump proposes racial profiling as a tactic 'to start thinking about' url	NOT
<user> introducing my sweet sweet baby king ! he is always so <elong> nice ! and when i try to sit on the sofa he never  <allcaps> attacks me ! url	NOT
<user> <user> <user> there all gone tho and inputed them from bottom to top with the first <number>seconds of your tweet ! you good <number> tmart 👍🏻	NOT
